name,binding_strength,binding,expression,pae_interaction,design_models,mean_plddt_A,mean_plddt_B,interface_pae_AB,interface_contact_mean,interface_contact_max,interface_contact_sum,binding_bool,binding01
alecl.relaxeda,none,false,medium,9.1233615136876,"[""ESM2/3""]",73.25039617295148,85.95717887666666,22.269938808373592,0.0022466988727858,0.76,69.76,False,0.0
z_peplib.pepseq_design_8,none,false,medium,21.255422061191627,"[""Custom PLM""]",35.94362344604275,86.65722185171411,30.01711433172303,0.0016247987117552,0.17,50.45,False,0.0
revoli.mutated_nab_5,none,false,medium,21.704390063620284,"[""MD/docking tools""]",76.08197774461605,86.59831791397905,30.200458013252028,0.0005683588078456,0.09,43.06,False,0.0
duynth29.duy_l111_mpnn14,none,false,medium,17.279511032771904,"[""BindCraft""]",87.99503135072669,90.23040701651767,10.71792372082227,0.0010308859584221,1.0,71.05999999999999,False,0.0
jakublala.epitope_1_30aa.pdb,none,false,medium,18.802086956521737,"[""ESM2/3""]",73.5827193298473,90.03510291842248,15.71489533011272,0.0017037037037037,0.86,31.74,False,0.0
hughy.7om4_b_a_180_rnd1_v1_full,none,false,medium,18.794889456455746,"[""Custom ensemble/diffusion""]",81.98721455665583,88.36823569524661,24.703096539162114,0.0005129220453525,0.67,38.86000000000001,False,0.0
alex.naka.blastoise,none,false,medium,7.754463827756904,"[""ESM2/3"",""EvoProtGrad""]",83.80456392269247,87.26727394825937,11.4162879465617,0.0026259915309834,0.95,88.06,False,0.0
alex.naka.wartortle,none,false,medium,7.818170364406274,"[""ESM2/3"",""EvoProtGrad""]",83.63267972434544,86.86663672906707,12.097897656110217,0.0025869267012584,0.96,86.74999999999999,False,0.0
zhoup1366.dbz6___a,none,false,medium,17.851267473172847,"[""Custom PLM""]",81.27473550738664,87.28365644451284,27.641023559182127,0.0008116483308299,0.4,59.98,False,0.0
qilin_y.test8,none,false,medium,17.727835927715155,"[""Custom generative""]",33.566433208231224,89.08415211860613,29.857034651398585,0.0028192282459593,0.1,47.27,False,0.0
binom16.pocket2pep86,none,false,medium,19.22882447665057,"[""Custom PLM""]",37.57220507515715,88.5979795986237,27.60941022544284,0.0038647342995169,0.51,38.400000000000006,False,0.0
biolucasmachado.engineered_binder_3,none,false,medium,7.858972690525485,"[""ProteinMPNN/LigandMPNN"",""Rosetta"",""ESM2/3""]",82.47248628094911,88.18745898554135,13.50697689703901,0.0027424496368595,0.95,83.45,False,0.0
tadaskluonis.cotimed_egf_bcseq_1,none,false,medium,7.967141878233459,"[""TIMED""]",85.6027400494017,87.70116863114735,9.785524377291258,0.0028327680131565,0.98,82.68,False,0.0
binom16.pocket1pep15,none,false,medium,15.067269994632314,"[""Custom PLM""]",46.15784543638793,88.40543169818574,26.348566827697265,0.0026591519055287,0.52,24.77,False,0.0
chenceshi1105.steven_binder_design_l89_s48081_it100_mpnn4,none,false,medium,14.919839512203948,"[""RSO""]",90.93244303617756,90.41187381157712,10.141294396497134,0.0008581664224067,0.99,47.43,False,0.0
tadaskluonis.cotimed_egf_bcseq_0,none,false,medium,7.98926576900675,"[""TIMED""]",84.20177225767789,86.65788277052192,11.448689485044712,0.0027591050810292,0.98,80.53,False,0.0
alex.naka.charmander,none,false,medium,7.736820093039899,"[""ESM2/3"",""EvoProtGrad""]",84.95945980830587,87.32105209204936,10.993672093994157,0.0027196278404007,0.97,91.20000000000002,False,0.0
alex.naka.ivysaur,none,false,medium,7.6888708474980625,"[""ESM2/3"",""EvoProtGrad""]",76.0497646957784,86.11838473698789,17.32736625514403,0.0022982644480229,0.91,77.07000000000001,False,0.0
a.tucs.andrejs_tucs_seq4,none,false,medium,9.072770411484566,"[""ProteinMPNN/LigandMPNN""]",86.17856807682973,87.79464510128055,11.406934594168638,0.0027854866892794,0.99,81.3,False,0.0
keaun.gifgvvfkadiarvsidvaidystgylgslttfsgcnq,none,false,medium,21.296523857954064,"[""Custom ensemble/diffusion""]",23.19577060237492,87.64780147465392,30.29030002542588,0.0019416899737265,0.07,45.82000000000001,False,0.0
z_peplib.pepseq_design_9,none,false,medium,22.245356521739133,"[""Custom PLM""]",29.279272869031665,86.96607066848966,29.034479871175524,0.0026602254428341,0.37,82.6,False,0.0
revoli.mutated_nab_9,none,false,medium,22.153587220506324,"[""MD/docking tools""]",78.47326344579682,87.44401214306752,29.7467688287004,0.0005752224070114,0.07,43.58000000000001,False,0.0
cchallacombe.4,none,false,medium,21.684154155828068,"[""Custom ensemble/diffusion""]",75.19816669579602,87.7818660656297,28.821334076551462,0.0006555183946488,0.35,52.92,False,0.0
eceiiitn786.8s2,none,false,medium,9.098043317230276,,42.81539459114708,87.14594856689939,29.74144927536232,0.0018347826086956,0.14,56.97,False,0.0
amirm.mhosseini.seq9,none,false,medium,9.048929146537844,"[""ProteinMPNN/LigandMPNN""]",75.28215972179261,89.39352101142055,18.979938018412177,0.0016431197399203,0.94,54.08,False,0.0
amirmhosseini47.mohammad_seq2,none,false,medium,10.196730388773869,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",80.82595096468802,87.77627198841269,13.687968714055671,0.0021495284103979,0.99,93.44,False,0.0
"colby.tupegfr_001___anti-egfr,_fv-like_protein,_diffused_with_evodiff",none,false,medium,25.101808276972623,"[""Custom ensemble/diffusion""]",,,,,,,False,0.0
toluwase.fatoki.toluwase_sequence6_112,none,false,medium,24.213712258454105,"[""Custom ensemble/diffusion""]",33.2930362540615,87.07085194287336,30.584394409937893,0.0010433919944789,0.14,72.57000000000001,False,0.0
"colby.tupegfr_010___anti-egfr,_fv-like_protein,_diffused_with_evodiff",none,false,medium,25.29550479871176,"[""Custom ensemble/diffusion""]",,,,,,,False,0.0
x.rustamov.traj_4_8_model_1_5,none,false,medium,25.306979796749623,"[""AlphaFold2""]",77.4868714769226,86.0292286316306,29.965130786614164,0.0009250463470412,0.21,68.36,False,0.0
hughy.7om4_b_a_33_rnd2_v2_full,none,false,medium,26.95574338058657,"[""Custom ensemble/diffusion""]",79.08057208360587,87.12541572916399,30.200988622264457,0.0005765423299279,0.1,43.680000000000014,False,0.0
karmanyaaggarwal.ds003076,none,false,medium,26.02929730923069,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",84.00982788706139,87.4243144026105,25.3367773102696,0.0004852994649628,0.63,37.370000000000005,False,0.0
karmanyaaggarwal.ds004729,none,false,medium,26.821350449327305,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",84.32074241239765,87.69853633499586,25.03237494156148,0.0004829619240558,0.63,37.19,False,0.0
tarkhov.andrey.erithacus_rubecula_gigantus_4,none,false,medium,27.566586183966045,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",25.72174867531785,89.5069017810112,30.41562387946827,0.000798437938026,0.4,122.47,False,0.0
hughy.7om4_b_a_17_rnd2_v2_full,none,false,medium,25.87303681265014,"[""Custom ensemble/diffusion""]",76.22744341473802,86.86410201442949,30.23893376626805,0.000698371215121,0.1,52.91,False,0.0
mosquitolkfo.nab_design_9,none,false,medium,26.585819227306736,"[""AlphaFold2""]",86.73747033067633,89.18164480156467,12.54831932240354,0.0007137332471122,0.93,56.29,False,0.0
cchallacombe.1,none,false,medium,25.438759568933484,"[""Custom ensemble/diffusion""]",73.07989965007947,87.32888039577355,30.0952372104546,0.0006485816920599,0.06,52.36,False,0.0
paulafcfranklin.synth_rosetta_7,none,false,high,8.013659657099556,"[""Rosetta"",""ESM2/3""]",86.12223383454743,87.32828435349614,11.973152094976475,0.0026506899055918,0.98,83.94999999999999,False,0.0
akash.arunabharathi.design8,none,false,medium,24.87710482572334,"[""Custom ensemble/diffusion""]",55.14979425114582,87.4064826694058,30.628020362578567,0.0006311360448807,0.17,60.75000000000001,False,0.0
tarkhov.andrey.erithacus_rubecula_gigantus_9,none,false,medium,25.945646293957672,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",50.13884837412265,86.95367165932458,30.80441998917553,0.0003222616446502,0.15,48.22999999999999,False,0.0
merlettaia.seq70v3,none,false,medium,26.921319108964035,"[""ESM2/3""]",76.33201573217472,87.53152635199369,29.68853193773484,0.0008849973161567,0.12,65.94999999999999,False,0.0
tarkhov.andrey.erithacus_rubecula_gigantus_1,none,false,medium,25.863795611415128,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",45.95820294030408,86.53730966329081,28.831627478100508,0.0004925130795598,0.52,73.71000000000002,False,0.0
darius.szablowski.egfr_binder_3___ggggs_3_linked_top_binders_1_rev_and_2_rev,none,false,medium,26.28155311519498,"[""BindCraft""]",40.03392834631718,86.78375704370924,30.779235353686275,0.0004645815694672,0.12,55.97,False,0.0
darius.szablowski.egfr_binder_5___ggggs_3_linked_top_binders_1_and_2_efficiently_evolved_and_sapiens_evolved,none,false,medium,26.256408021647825,"[""BindCraft""]",53.096297955956175,86.42131447259231,27.97637498547404,0.0006555771369756,0.41,78.98,False,0.0
cameron.kroll.gertrude_gen3_s69d_n61e,none,false,high,26.005026400254145,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",79.50606257922963,87.29468221193213,28.128723695597404,0.0002920459649238,0.18,26.66,False,0.0
huiyu.cai.h3_15_4373_h,none,false,medium,25.84909982566109,"[""Custom PLM""]",80.8709137014559,86.83235440089739,29.97162268268988,0.0007899815014439,0.15,59.36,False,0.0
toluwase.fatoki.toluwase_sequence3_119,none,false,medium,23.295532009905408,"[""Custom ensemble/diffusion""]",28.96633522764481,87.0149639892307,30.446938388882128,0.0008418246525663,0.26,62.210000000000015,False,0.0
724928537.dbz6___a,none,false,medium,25.083760741011385,"[""Custom PLM""]",77.77472824577951,87.22123903244083,29.97710523823056,0.0006619846006035,0.17,48.92,False,0.0
karmanyaaggarwal.ds002542,none,false,medium,25.697910108565782,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",89.71133822586174,89.32927034577664,17.088299309126796,0.0004975066230325,0.86,38.31,False,0.0
klima.jason.8hgo_design_vdcjs_1_2,none,false,medium,10.393559839577064,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",55.42123445652867,86.97666332575014,29.828736365569835,0.0009512958405493,0.21,62.62,False,0.0
qilin_y.test6,none,false,medium,10.87377123266324,"[""Custom generative""]",57.77377202104017,87.37134672269917,29.346877218499472,0.000805152979066,0.14,46.5,False,0.0
jude.wells.21.6b3s_necitumumab_fused_trimmed_task_98_iter_184,none,false,medium,11.83138107025459,"[""Custom evolutionary algorithm""]",87.27724414476022,90.01046245875014,13.89851612302205,0.0003740301566388,0.95,56.21000000000001,False,0.0
silvia.toscani.b_egfr_6,none,false,medium,11.875633469589992,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",71.95026924891455,87.96906878962001,28.926770717205503,0.0010761798587885,0.2,43.440000000000005,False,0.0
jude.wells.21.panitumumab_fused_trimmed_crossbreed3,none,false,medium,11.879800916738494,"[""Custom evolutionary algorithm""]",87.60989170148753,90.3487115899116,13.177793814019685,0.00035065915636,0.95,52.48,False,0.0
lhallee.lhallee_128_driveid_3_4,none,false,medium,22.723332263989533,"[""Custom PLM""]",25.59582526787341,86.42565375720693,30.609201388888884,0.0008238979468599,0.12,65.49000000000001,False,0.0
youngsuko2000.fast4,none,false,medium,8.919993817575339,"[""Custom generative""]",78.87071491080299,88.73773063937487,11.461648838279272,0.0027260179434092,0.99,94.8,False,0.0
niklas.ee4629a9-322f-48f0-884d-8f4418db9bce_l151_s241659642_mpnn11,none,false,medium,11.89437688624415,"[""AlphaFold2""]",82.98538497471658,84.94953598716826,21.239302129656288,0.0004455535293427,0.83,41.78,False,0.0
youngsuko2000.last,none,false,medium,8.913720381872556,"[""Custom generative""]",79.47535999115506,87.18130502045594,13.206786289394984,0.0025690131124913,0.97,89.33999999999999,False,0.0
aswini.seed2_3,none,false,high,9.93497149758454,"[""Custom generative"",""Custom surrogate""]",47.962104658475,87.25499115019154,28.52942351046699,0.0020444444444444,0.26,63.48,False,0.0
jude.wells.21.6b3s_necitumumab_fused_trimmed_task_89_iter_216,none,false,medium,12.624469330991072,"[""Custom evolutionary algorithm""]",88.3068176292778,90.28867436221336,13.299049786401566,0.0004017114491422,0.96,60.370000000000005,False,0.0
gitter.yolo23,none,false,medium,12.820660225442833,"[""BindCraft""]",80.78191574275172,90.2859239803759,13.121083079859249,0.001624917993678,0.99,54.49,False,0.0
chuh.egfr_seg1_l58_s941869_mpnn2,none,false,medium,13.169182214448332,"[""BindCraft""]",87.7717877890249,89.97894179195745,10.12484035759898,0.0007984896440668,1.0,28.76,False,0.0
julie.rj0aa,none,false,medium,13.185184380032204,,73.63148839891937,88.12649938902169,24.84604186795491,0.001266344605475,0.23,39.32000000000001,False,0.0
biolucasmachado.engineered_binder_4,none,false,medium,8.822597590093842,"[""ProteinMPNN/LigandMPNN"",""Rosetta"",""ESM2/3""]",84.21920762390214,87.84626842153737,11.887014825920373,0.0027702815259037,0.99,99.78,False,0.0
z_peplib.pepseq_design_6,none,false,medium,22.3188156199678,"[""Custom PLM""]",33.335075840941755,87.12131188257275,30.658859903381646,0.002044766505636,0.12,63.49,False,0.0
antorsae.ta397unsafety_2,none,false,medium,6.804462205171923,"[""ProteinMPNN/LigandMPNN""]",83.21147383554774,88.77383134021115,17.69728142464715,0.0013057686842853,0.85,27.57,False,0.0
mosquitolkfo.nab_design_7,none,false,medium,26.459377813280582,"[""AlphaFold2""]",90.39937592672835,90.29192460106128,9.816256482432449,0.0007061255024281,0.98,55.69,False,0.0
zhoup1366.dbz1___a,none,false,medium,25.50515453524405,"[""Custom PLM""]",78.74429190415717,86.49750598319055,30.11006102924261,0.0008733541725869,0.16,64.54,False,0.0
lhallee.lhallee_128_driveid_1_2,none,false,medium,24.95903325030193,"[""Custom PLM""]",22.0888804869307,84.11898700742275,30.17805203301128,0.0013906501610305,0.2,110.54000000000002,False,0.0
paulafcfranklin.synth_rosetta_8,none,false,medium,8.823452856904881,"[""Rosetta"",""ESM2/3""]",82.86382974580953,87.28703801081738,12.70317063690377,0.0024779277028152,0.98,89.25,False,0.0
alex.naka.charizard,none,false,high,8.022943281445697,"[""ESM2/3"",""EvoProtGrad""]",79.19383611765011,90.46140643598024,15.845181606727502,0.0013737699051708,0.97,38.39,False,0.0
antorsae.ta_5_2,none,false,high,7.456828917191236,"[""ProteinMPNN/LigandMPNN""]",60.1311986317335,88.42028382126843,28.897970038549747,0.0018006148440931,0.21,36.900000000000006,False,0.0
paulafcfranklin.synth_rosetta_4,none,false,high,8.081324555587129,"[""Rosetta"",""ESM2/3""]",85.58013929601768,87.2813084382013,12.408951406649615,0.0026011177417827,0.98,82.38,False,0.0
noah.holzleitner.noah_egfr-binder_4,none,false,high,15.227697781933406,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",81.32280684856987,89.7222557687149,12.639668069191211,0.0011129291984831,0.96,42.85,False,0.0
coreyhowe99.corey82,none,false,high,15.262956253354805,"[""RSO""]",83.81435850902267,90.40119140433748,10.122698604401505,0.0024365942028985,0.99,72.63,False,0.0
duynth29.duy_l111_mpnn14_l80m_l42m,none,false,high,15.398287925606768,"[""BindCraft""]",88.83066305584502,90.28620563849071,10.41101971536754,0.0010707809258533,1.0,73.80999999999999,False,0.0
reed.harrison.model_56_119_0,none,false,high,15.49834791313052,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",88.21362056222256,91.09682386724904,9.472683553118337,0.001222744483614,0.99,56.190000000000005,False,0.0
bundit.b_s18.manbaritone_seq3_egfr-binder-70-100_beta_303_dldesign_6_lenght=71,none,false,high,15.599722732530452,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",,,,,,,False,0.0
duynth29.duy_l111_mpnn14_i36m__l80m_l42m,none,false,high,15.615952184068124,"[""BindCraft""]",89.01989604417763,90.12598478486552,10.257460358909633,0.0010569990280135,1.0,72.86000000000001,False,0.0
lennart.nickel.egfr_l170_s20625_mpnn10,none,false,high,15.671703230084304,"[""BindCraft""]",85.15483933440211,89.83228705169974,13.58567396040542,0.0005196552050772,0.98,54.86,False,0.0
aswinijavadi160197.8_a,none,false,high,15.69835539452496,"[""Custom ensemble/diffusion""]",74.10862610763974,89.10140653374293,28.472338164251205,0.0002299516908212,0.1,14.28,False,0.0
maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_y80d_chain_a,none,false,high,15.795666354219245,"[""BindCraft""]",85.5288017143098,89.34819821377147,12.226990650611675,0.0007105775470473,0.96,59.13,False,0.0
fernando.meireles.design_hybrid_partial_diff_4_31_binder,none,false,high,15.81700949629028,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",68.32828762708927,86.71796103875825,28.795885442533145,0.0008755850527488,0.37,58.18000000000001,False,0.0
carson.vaux.baker1_18,none,false,high,15.833319831537224,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",81.00330997655679,89.36119794346996,15.856452372104547,0.0010201907593211,0.84,41.18000000000001,False,0.0
julian.faust.demupitamab_mpnn_19_scfv,none,false,high,15.125246095335346,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",86.4177343810421,90.54803993850835,14.016158700234346,0.0003877826217875,0.9,59.24000000000001,False,0.0
lennart.nickel.egfr_l114_s69310_mpnn7,none,false,high,14.921162386642935,"[""BindCraft""]",84.5179060951836,89.36455279706301,15.672434104585134,0.0006331045003813,0.92,44.82,False,0.0
fgndd1.fg_seq1,none,false,high,17.797483740092435,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",85.97427120233583,89.48147325931231,13.37909948344731,0.0008227199531547,0.96,78.68,False,0.0
cchallacombe.6,none,false,high,25.100121227468705,"[""Custom ensemble/diffusion""]",76.20678401956766,87.51539769095008,29.992692587398054,0.0006247727390784,0.11,48.11,False,0.0
niklas.e5a28fa3-3501-41c2-922c-ec848e0bc020_l81_s514858345_mpnn4,none,false,high,14.011425816584165,"[""AlphaFold2""]",83.6043594759334,90.22904451935806,12.079085902864756,0.0011240333194171,0.98,56.54,False,0.0
flowuenne.nf-proteindesign_design7,none,false,high,23.084293558776167,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",53.15587856741626,86.83071258827113,28.892621578099835,0.0013655394524959,0.26,42.400000000000006,False,0.0
qxy615.s1_rfd_base_46_60,none,false,high,15.222343624194847,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",65.20105719158015,87.0172568464738,28.31996779388084,0.000943035426731,0.29,37.48,False,0.0
fernando.meireles.design_hybrid_partial_diff_9_54_binder,none,false,high,15.180134392824357,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",70.53284850727273,86.33463759528793,25.529757551130977,0.0009538429123963,0.37,63.38,False,0.0
jude.wells.21.panitumumab_fused_trimmed_task_12_iter_123,none,false,high,15.00997764948784,"[""Custom evolutionary algorithm""]",83.38814021505091,90.29946144278618,15.31325662664288,0.000350993244733,0.89,52.53,False,0.0
chenceshi1105.steven_binder_design_l82_s44755_it100_mpnn6,none,false,high,13.972323357291543,"[""RSO""]",90.67216424239842,91.02091549899708,9.823335689878638,0.0010425749185028,0.99,53.09,False,0.0
zalavi.shortrustamov_ggg_zalavi3,none,false,high,23.26159185878228,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",84.98977564848643,89.08213100527863,15.189423619179626,0.0007213763020037,0.96,106.17000000000002,False,0.0
allongoldberg.4_44_14_refined_ideal,none,false,high,21.37679934187496,"[""Rosetta""]",78.3997298893098,86.33970898751917,26.409155406193847,0.0004225302807533,0.32,36.21,False,0.0
joel.rf_diffusion_trim_3,none,false,high,21.138036331397352,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",60.52870577441902,86.89769123743477,29.21898351698059,0.0008771644140476,0.15,48.48,False,0.0
akash.arunabharathi.design3,none,false,high,21.203598301859174,"[""Custom ensemble/diffusion""]",42.2661445836969,87.73800996841742,30.1702752159274,0.001894671351193,0.21,51.77,False,0.0
duynth29.l88_mpnn5,none,false,high,23.383204874835307,"[""BindCraft""]",84.9955196425778,89.74471329068854,10.526875640462595,0.0011603352364221,0.99,63.41,False,0.0
darius.szablowski.egfr_binder_4___ggggs_3_linked_top_binders_1_and_2_efficiently_evolved,none,false,high,23.37275661138503,"[""BindCraft""]",74.63961292757281,89.29599131961587,22.12175075119943,0.0005780500356923,0.87,69.63999999999999,False,0.0
allongoldberg.3_52,none,false,high,21.31516351925048,"[""Rosetta""]",55.06623015845492,86.85515856867931,29.072897086810134,0.0010742204655248,0.21,36.69,False,0.0
martin.egfr_l177_s77884_mpnn7,none,false,high,21.316812640446884,"[""BindCraft""]",76.9442242028717,86.6404396682534,28.368187814441804,0.0004207720370825,0.19,46.25,False,0.0
qilin_y.test7,none,false,high,14.07295279260954,"[""Custom generative""]",24.47229021880172,88.65983282286908,29.91186964997034,0.00255530129672,0.14,60.3,False,0.0
s1995825.cotimed_egf_netsolp_usability_1,none,false,high,8.038159111933396,"[""TIMED""]",85.30096704215063,87.43572192027061,10.816867098365712,0.0026782471648336,0.97,78.17,False,0.0
keaun.gwfgvvfkadiarvsefvaiglstgplgsestfsiwrq,none,false,high,21.413229510975505,"[""Custom ensemble/diffusion""]",25.685909171327875,87.27238713540088,29.7193829985592,0.00255530129672,0.1,60.3,False,0.0
allongoldberg.4_44_0_refined,none,false,high,21.45014591939136,"[""Rosetta""]",77.28583813717019,86.25128281714319,27.34488086069687,0.000417979416089,0.25,35.82000000000001,False,0.0
x.rustamov.traj_11_8_model_5_0,none,false,high,21.46388665611172,"[""AlphaFold2""]",75.76265758595204,87.07645537851761,28.63748088607424,0.0009012300572402,0.19,66.60000000000001,False,0.0
akash.arunabharathi.design10,none,false,high,21.615502671643977,"[""Custom ensemble/diffusion""]",43.543209455807066,87.61645089673537,30.11914800175669,0.0017614551310203,0.2,48.13,False,0.0
zalavi.zalavi3_mergedaltered_rustamov,none,false,high,23.35015984266519,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",83.05455661196757,87.3197631922018,17.05711768432724,0.0006841820437686,0.93,103.67,False,0.0
lhallee.lhallee_40_target_driveid_10,none,false,high,21.68679710144928,,27.21007334890906,88.35691763873668,29.85871980676329,0.0024279388083735,0.26,60.31,False,0.0
noah.holzleitner.noah_egfr-binder_1,none,false,high,17.890991411701556,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",85.13375731445723,90.48783982688258,10.481859903381643,0.0014382716049382,0.97,53.59,False,0.0
mlange05.a,none,false,high,24.74887423842489,"[""BindCraft""]",77.71452846297764,87.30300937345805,27.00483755831134,0.0003139266563739,0.36,37.82,False,0.0
darius.szablowski.egfr_binder_2___ggggs_3_linked_top_binders_1_and_2,none,false,high,23.26688617461029,"[""BindCraft""]",73.4064749897038,87.8004945329358,26.21988893869217,0.0005575476866377,0.68,67.17,False,0.0
lyu.1,none,false,high,14.140290579710149,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",83.60098877238265,90.11160240666806,12.332772946859905,0.0009951690821256,0.99,61.8,False,0.0
lyu.3,none,false,high,14.261777777777777,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",85.06995209078494,90.52397971162954,11.381433172302737,0.0009314009661835,0.99,57.84,False,0.0
rohith.mohan.model_67_69_2,none,false,high,14.284103393795764,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",64.23134968285142,89.1407108366979,25.076258621213498,0.001568377236958,0.52,51.61999999999999,False,0.0
bundit.b_s18.manbaritone_seq6_egfr-binder-70-100_beta_778_dldesign_0_length=71,none,false,high,17.409841917851715,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",,,,,,,False,0.0
junhee.park1999.egfr_binder_7,none,false,high,17.417678399823387,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",84.51866885079566,89.72356118019083,16.53364890135577,0.0003504363409693,0.84,53.97,False,0.0
zhoup1366.dbz8___a,none,false,high,24.77990604274133,"[""Custom PLM""]",79.23089336008121,87.29495997147104,30.13381642512077,0.0007945085837495,0.19,58.22,False,0.0
amelie.schreiber.model_83_156_16,none,false,high,17.783945981554673,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",83.16672450398266,90.19358212888372,12.20784365393061,0.000907334211682,0.98,61.98,False,0.0
salireza111.seq206_1_001_6,none,false,high,16.907152880475863,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",38.78729948722548,89.52401526496509,29.73201222517993,0.0020375299878405,0.3,62.0,False,0.0
junhee.park1999.egfr_binder_9,none,false,high,16.865107819074332,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",85.3406556150464,89.9884412049143,14.838537608435926,0.0003707599605215,0.9,57.100000000000016,False,0.0
nhaas.4,none,false,high,16.847856272043913,"[""Custom ensemble/diffusion""]",79.92456788829467,87.0681450139339,29.80910507409364,0.0003124123947922,0.1,47.92,False,0.0
darius.szablowski.egfr_binder_1___top_binder_1,none,false,high,16.21847762760318,"[""BindCraft""]",85.71746539777186,90.10529963261548,12.76165843420362,0.0008936293401364,0.93,49.39,False,0.0
chenceshi1105.steven_binder_design_l75_s60968_it100_mpnn0,none,false,high,17.385036500268384,"[""RSO""]",84.69011131707174,89.85302367952082,12.148691358024692,0.0013794954374664,0.96,64.25,False,0.0
maxall4.egfr_ed_binder_l124_s860500_mpnn1_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_d81n_round1_chain_a,none,false,high,16.23001850553218,"[""BindCraft""]",84.96814463653638,90.4602367813825,11.57610513739546,0.0010886447457274,0.99,83.83,False,0.0
deepsatflow.6aru_final_chain_a_domain_3_l138_s466479_mpnn9,none,false,high,16.3862798431702,"[""BindCraft""]",85.79815889639895,89.80919578626363,11.428963336367245,0.0008449438726691,0.99,72.41000000000001,False,0.0
salireza111.seq166_1_001_7,none,false,high,16.797437148772552,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",68.16563052767687,88.30429277497173,24.83177889513293,0.0015173025732031,0.58,46.17,False,0.0
bundit.b_s18.manbaritone_seq5_egfr-binder-70-100_beta_303_dldesign_1_length=71,none,false,high,16.549817649860515,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",,,,,,,False,0.0
junhee.park1999.egfr_binder_6,none,false,high,16.596557224300035,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",84.59815206623097,89.5805859021557,16.216263440860214,0.000355176354475,0.85,54.7,False,0.0
spacecruiser42.d2_prompt_binder_t0.8_88,none,false,high,16.603831680650902,"[""Custom PLM""]",47.11788465675953,90.24786416481967,25.44289346554793,0.0020917026866683,0.5,24.68,False,0.0
christoph.gruber.upperbinder_scaffold3_lowerbinder,none,false,high,16.609326933755344,"[""Custom ensemble/diffusion""]",78.22933386384584,86.34294225149078,20.50661474818147,0.0011041701371536,0.95,79.53999999999999,False,0.0
amelie.schreiber.model_56_119_15,none,false,high,16.636276276276277,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",86.18855713974885,90.70460606603326,10.771514993254124,0.0011940201070635,0.96,54.86999999999999,False,0.0
spacecruiser42.d2_prompt_binder_t1.0_37,none,false,high,16.692140812309894,"[""Custom PLM""]",37.69529229427198,89.4230086435332,27.314269100017896,0.0031266774020397,0.53,34.95,False,0.0
spacecruiser42.d2_prompt_binder_t1.0_22,none,false,high,16.347429019408423,"[""Custom PLM""]",63.38188103067221,89.97531379503141,20.820764471565383,0.0024222391728112,0.61,28.58,False,0.0
jakublala.epitope_2_30aa_1.pdb,none,false,high,21.82916210413312,"[""ESM2/3""]",32.93939177490875,88.50073381644893,29.72176596886742,0.0019495437466451,0.16,36.32,False,0.0
