complex_id,mean_plddt_A,mean_plddt_B,interface_pae_AB,interface_contact_mean,interface_contact_max,interface_contact_sum
keaun.gafpvvfkadiarvsefvaigpstgylgslttmsgvnq,24.353718843550258,87.94250677062142,29.966069158403258,0.0034299516908212558,0.17,80.94
keaun.gifgvvfkadiarvsidvaidystgylgslttfsgcnq,23.195770602374918,87.64780147465392,30.290300025425882,0.0019416899737265873,0.07,45.82000000000001
keaun.gwfgvvfkadiagvsekvaielsggyegslttpsgwnq,22.002705216855933,88.5294472789573,30.02206119162641,0.0032299347402322235,0.12,76.22000000000001
keaun.gwfgvvfkadiardsefvailesqgylssittfsgwnq,38.94894961009964,88.14089289160692,29.161373845241126,0.002623951182303585,0.19,61.919999999999995
keaun.gwfgvvfkadiarvsefvaiglstgplgsestfsiwrq,25.685909171327875,87.27238713540088,29.7193829985592,0.002555301296720061,0.1,60.300000000000004
kerrding.seq5,81.65343245869774,87.32149260109853,13.68636405067906,0.0024330811533436634,0.95,80.08
kerrding.seq6,82.43966749309372,87.25116428560521,13.225935040865313,0.0024920244280375536,0.96,82.02
kerrding.seq7,80.69345735560935,87.49461129773815,13.928639139549722,0.0024607298028134776,0.93,80.99
kerrding.seq8,81.71198443711094,87.4069356839687,13.773779357700603,0.0025625132926199376,0.93,84.34
kerrding.seq9,59.59815748150017,88.64721851166532,29.9599550329657,0.000773858353841947,0.14,25.470000000000002
klima.jason.8hgo_design_4yyaf_0_0,72.37671172045042,89.55856796337783,23.00653615978081,0.0005401735284928017,0.84,44.95
klima.jason.8hgo_design_8gswy_1_2,49.528475198277086,85.94498649248358,29.361810587761674,0.0010777727455716587,0.31,85.67
klima.jason.8hgo_design_94eja_1_5,48.96607089247599,86.44959213306406,30.49041940491216,0.0007417562490026259,0.06,51.13000000000001
klima.jason.8hgo_design_jt8s1_0_3_proteinmpnn_20,64.8810412116125,87.12966896048592,26.957150881923376,0.0006672471257911096,0.8,71.27
klima.jason.8hgo_design_vdcjs_1_2,55.42123445652867,86.97666332575014,29.828736365569835,0.000951295840549327,0.21,62.62
kurumida.yoichi.mg_05,81.85621721326531,89.70779177254946,13.28851650563607,0.0014845008051529794,0.96,44.25000000000001
lennart.nickel.egfr_l114_s69310_mpnn7,84.5179060951836,89.36455279706301,15.672434104585134,0.0006331045003813882,0.92,44.82
lennart.nickel.egfr_l139_s63093_mpnn2,77.27359235409354,87.30161796518749,28.042164529246165,0.0004966461613318041,0.31,42.87
lennart.nickel.egfr_l170_s20625_mpnn10,85.15483933440211,89.83228705169974,13.585673960405419,0.0005196552050772,0.98,54.86
lennart.nickel.egfr_l179_s82283_mpnn1,82.01072684936763,89.68068010735566,14.359158502685343,0.0004288451677327073,0.98,47.67000000000001
lennart.nickel.egfr_l98_s70756_mpnn3,84.90170307117296,89.98870472399165,13.36159748923724,0.0008744947254264024,0.99,53.22
lhallee.lhallee_128_driveid_1_2,22.0888804869307,84.11898700742275,30.178052033011273,0.001390650161030596,0.2,110.54000000000002
lhallee.lhallee_128_driveid_3_4,25.595825267873415,86.42565375720693,30.609201388888884,0.0008238979468599035,0.12,65.49000000000001
lhallee.lhallee_20_on_target_2000,34.86406122397895,89.83727107391242,29.414299516908216,0.0027004830917874397,0.12,33.54
lhallee.lhallee_40_full_driveid_8_9,31.794875721708955,88.63935673407043,29.84518518518518,0.002803140096618358,0.28,69.63000000000001
lhallee.lhallee_40_target_driveid_10,27.21007334890906,88.35691763873668,29.85871980676329,0.002427938808373591,0.26,60.309999999999995
lyu.1,83.60098877238265,90.11160240666806,12.332772946859903,0.0009951690821256038,0.99,61.8
lyu.2,84.48705615176301,89.97783321709514,11.428661835748793,0.0010914653784219,0.99,67.77999999999999
lyu.3,85.06995209078494,90.52397971162954,11.381433172302737,0.000931400966183575,0.99,57.84
markus.braun.egfr_binder_1,89.04866615905156,88.73335957817116,9.282667954911435,0.0006794202898550723,0.99,105.47999999999998
markus.braun.egfr_binder_3,88.37220877841108,88.559144456389,10.034244122383251,0.0008765861513687599,1.0,136.08999999999997
markus.braun.egfr_binder_6,87.05971551545599,88.62232802585068,11.467248309178743,0.000686634460547504,0.97,106.6
markus.braun.egfr_binder_7,87.66271297069511,88.53062446728987,10.55218743961353,0.0007718518518518518,0.99,119.82999999999998
markus.braun.egfr_binder_8,86.03721768826571,89.71847230484568,10.883067954911432,0.0009788083735909824,0.99,151.96
martin.egfr_l111_s89744_mpnn1,79.95472920227617,88.24912159481832,20.255234945090017,0.0006512309410860135,0.79,44.89
martin.egfr_l121_s46924_mpnn18,83.82152531404918,89.1391810960819,14.533427822360629,0.0009681798219347624,0.97,72.74999999999999
martin.egfr_l142_s75963_mpnn1,75.21305786242458,88.09120416268289,21.639640743008776,0.0005832256015966977,0.63,51.43
martin.egfr_l165_s31019_mpnn3,84.60603553322512,89.73182756840262,17.447402527692383,0.00046367052164153613,0.86,47.51
martin.egfr_l177_s77884_mpnn7,76.9442242028717,86.6404396682534,28.368187814441804,0.0004207720370825259,0.19,46.25
maxall4.egfr_ed_binder_l124_s860500_mpnn1_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_d81n_round1_chain_a,84.96814463653638,90.4602367813825,11.576105137395459,0.0010886447457274947,0.99,83.83
maxall4.egfr_ed_binder_l132_s581930_mpnn1_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_r79a_round1_chain_a,86.22476154375808,89.85654957776356,11.726842092421803,0.0008055189576928707,0.99,66.03
maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_chain_a,85.47242241598357,89.25200163504874,12.273337419184271,0.0007096161703559498,0.95,59.050000000000004
maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_y80d_chain_a,85.5288017143098,89.34819821377147,12.226990650611677,0.0007105775470473719,0.96,59.13
maxall4.egfr_trim_l126_s498823_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_l39g_round1_chain_a,82.31523637404304,89.34163852122313,12.693930680162563,0.000597730235411395,0.96,46.77000000000001
mchrnwsk.marta_chronowska_dom1_l99_s666690_mpnn16,85.17398124445837,89.46288200942779,11.092425055710079,0.0006473755266025797,0.99,39.8
merlettaia.seq0v3,73.0714767938762,85.59230803643185,30.132113023349437,0.0009157357085346217,0.18,72.79
merlettaia.seq0v4,80.85391408398193,87.33631328483636,29.830845150901258,0.0005445171679393277,0.1,41.92999999999999
merlettaia.seq52v3,75.30937293277569,87.04606061664819,29.797225318964454,0.0006111730459556547,0.11,49.34
merlettaia.seq6v4,81.40506931283157,87.56744056995288,27.90044673004,0.00042556230845150906,0.43,32.77
merlettaia.seq70v3,76.33201573217472,87.53152635199369,29.688531937734837,0.0008849973161567363,0.12,65.94999999999999
minji.lee.111,57.55636607702458,87.22006704316813,29.913276078010373,0.0011399943767093526,0.27,44.6
minji.lee.3458,61.83140849193751,87.02139794438308,30.27930939833114,0.0010005855658029572,0.1,54.68000000000001
minji.lee.386,72.42284088419751,88.40752258229735,29.038951058929047,0.0005340508367475895,0.22,26.199999999999996
minji.lee.3995,72.61594104992929,89.04331552969484,23.33351109438066,0.0007742016437668612,0.69,37.02
minji.lee.459,75.70038846002662,88.80775024221875,24.21486023370081,0.0006051034311903878,0.54,29.310000000000006
mlange05.a,77.71452846297764,87.30300937345805,27.00483755831134,0.0003139266563739894,0.36,37.82
mlange05.b,81.53298291301587,90.07448301502518,14.731820316693506,0.0004048409822866344,0.93,48.269999999999996
mlange05.c,70.78091901578256,87.36635231948573,30.039742351046705,0.00021371650357157604,0.1,25.88
mosquitolkfo.nab_design_1,86.93502706226106,89.81058791132375,12.049247467254999,0.0007692697833060723,0.96,60.67
mosquitolkfo.nab_design_3,87.05752159480829,89.79711253430924,13.00197547770297,0.00069534786412568,0.91,54.84
mosquitolkfo.nab_design_6,85.25543690795331,88.95940526484722,14.164225848580525,0.0007027020173202987,0.9,55.419999999999995
mosquitolkfo.nab_design_7,90.39937592672837,90.29192460106127,9.816256482432449,0.0007061255024281385,0.98,55.69
mosquitolkfo.nab_design_9,86.73747033067633,89.18164480156467,12.548319322403541,0.0007137332471122269,0.93,56.29
nhaas.2,80.39865945144042,87.25801746879655,28.899191587292272,0.0003264292280310587,0.13,50.07
nhaas.3,80.89447360418649,88.14125213746081,27.10596986706827,0.0003493777177987704,0.4,53.589999999999996
nhaas.4,79.92456788829467,87.0681450139339,29.809105074093633,0.00031241239479225746,0.1,47.919999999999995
nhaas.6,80.19872963452914,87.08864395962837,30.344143897461976,0.00031104330875497926,0.12,47.71000000000001
nhaas.8,80.05103718622316,87.2406048096844,28.721947101123295,0.0003408372287090823,0.18,52.28000000000001
nicholas-schnicker.schnick_04,84.89406898501831,90.93847792372935,12.548831591955963,0.0006225892221847733,0.97,33.25
niklas.7a72d922-1677-4fc8-9315-d7996ba05d8e_l150_s530325711_mpnn12,80.1151341696781,87.28123039265834,26.888433709071386,0.00034224369296833066,0.46,31.880000000000003
niklas.95b59203-b642-4754-bcd3-8e670a722c8d_l91_s349792600_mpnn19,82.47770109826604,89.99124363383147,13.247275751623578,0.0005390101042274955,0.98,30.459999999999997
niklas.95b59203-b642-4754-bcd3-8e670a722c8d_l91_s349792600_mpnn2,81.88585410233262,89.76667670962011,13.957535701013965,0.0005391870609261914,0.95,30.470000000000002
niklas.e5a28fa3-3501-41c2-922c-ec848e0bc020_l81_s514858345_mpnn4,83.6043594759334,90.22904451935806,12.079085902864756,0.001124033319417109,0.98,56.54
niklas.ee4629a9-322f-48f0-884d-8f4418db9bce_l151_s241659642_mpnn11,82.98538497471658,84.94953598716826,21.239302129656288,0.00044555352934276055,0.83,41.78
nitesh.mishra3.stepwise_egf_based_egfr_binder_3,60.60820345549588,87.94009197814368,29.63427322619869,0.0016780045351473924,0.12,51.06
nitesh.mishra3.stepwise_rfdiff_egfr_binder_1,82.10821944603329,89.84846923647311,15.761674718196458,0.0009666867954911434,0.97,38.42
nitesh.mishra3.stepwise_scaffold_egfr_binder_6,84.12523535058267,90.48511341826894,15.507688354404358,0.001260835303388495,0.88,36.800000000000004
noah.holzleitner.noah_egfr-binder_1,85.13375731445723,90.48783982688258,10.481859903381643,0.0014382716049382716,0.97,53.59
noah.holzleitner.noah_egfr-binder_2,87.61769778158528,90.57478864654921,9.223845947396672,0.0014720880300590445,0.99,54.85
noah.holzleitner.noah_egfr-binder_3,86.42105044164927,90.30157975367324,9.97723564143854,0.0017920021470746107,0.98,66.77
noah.holzleitner.noah_egfr-binder_4,81.32280684856987,89.7222557687149,12.639668069191211,0.0011129291984831957,0.96,42.85
noah.holzleitner.noah_egfr-binder_8,83.05887164265197,89.43071137048106,12.887231832112617,0.0016412134434574824,0.93,63.18999999999999
pastei5.egfr_binder_01,61.65222527801217,87.47189693306697,29.07064412238325,0.0006580112721417069,0.25,32.69
paulafcfranklin.synth_rosetta_1,86.07659030001268,87.49864843570136,11.970871692036583,0.0026421170965879744,0.97,86.96000000000001
paulafcfranklin.synth_rosetta_10,82.027997094937,88.0126596592556,13.019226497862178,0.002468487978233106,0.98,88.91000000000001
paulafcfranklin.synth_rosetta_2,86.3353566627151,87.89446974721363,11.431016970147406,0.002649262975349932,0.99,85.55000000000001
paulafcfranklin.synth_rosetta_3,84.20445429464118,87.48667295675942,11.806052529290907,0.002450996723860292,0.98,88.28
paulafcfranklin.synth_rosetta_4,85.58013929601768,87.2813084382013,12.408951406649615,0.0026011177417827034,0.98,82.38
paulafcfranklin.synth_rosetta_5,83.60173147669028,87.82082112130627,12.022394358376367,0.0025048586817702258,0.98,90.22
paulafcfranklin.synth_rosetta_6,81.90269311831568,87.55791752153608,12.511755233494362,0.002562885224054639,0.98,92.30999999999999
paulafcfranklin.synth_rosetta_7,86.12223383454743,87.32828435349614,11.973152094976477,0.002650689905591866,0.98,83.94999999999999
paulafcfranklin.synth_rosetta_8,82.86382974580953,87.28703801081738,12.70317063690377,0.002477927702815259,0.98,89.25
paulafcfranklin.synth_rosetta_9,82.0412543980869,87.0117514926429,12.73554333944139,0.0024401688044866456,0.98,87.89
praghava531.seq2,80.94805982456923,86.30892549880375,29.3793411164788,0.0007112184648416533,0.2,53.00000000000001
qilin_y.test4,65.63946637245553,87.19154203598617,30.06259796027912,0.0007718733225979603,0.08,35.95
qilin_y.test5,70.78541959645692,87.52684458813863,29.15619967793881,0.0008663446054750402,0.15,40.35
qilin_y.test6,57.77377202104017,87.37134672269917,29.346877218499472,0.0008051529790660225,0.14,46.5
qilin_y.test7,24.472290218801717,88.65983282286908,29.91186964997034,0.0025553012967200607,0.14,60.3
qilin_y.test8,33.566433208231224,89.08415211860613,29.857034651398582,0.0028192282459593245,0.1,47.269999999999996
qxy615.s1_rfd_base_46_60,65.20105719158015,87.0172568464738,28.31996779388084,0.000943035426731079,0.29,37.480000000000004
qxy615.s1_rfd_base_46_94,68.90845010745277,87.91713775138537,19.513300120772946,0.001213516505636071,0.87,48.230000000000004
qxy615.s1_rfd_comp_beta_782_81,76.20462596377712,88.05693498549395,26.19685882984434,0.0004824476650563608,0.6,22.470000000000002
qy.qilin.yu.10-13-21_sample267_complex_42_complex,75.04830759020335,88.58858204912353,24.60943242229722,0.0009578011603026493,0.66,43.42
reed.harrison.model_56_119_0,88.21362056222256,91.09682386724904,9.472683553118335,0.001222744483614049,0.99,56.190000000000005
revoli.mutated_nab_5,76.08197774461605,86.59831791397905,30.200458013252028,0.0005683588078456218,0.09,43.06
revoli.mutated_nab_8,75.97577019793484,86.87380586139139,30.081375887648157,0.0005905335128428501,0.12,44.74000000000001
revoli.mutated_nab_9,78.47326344579682,87.44401214306752,29.7467688287004,0.0005752224070114307,0.07,43.58000000000001
rohith.mohan.model_67_69_2,64.23134968285142,89.1407108366979,25.076258621213498,0.0015683772369580406,0.52,51.61999999999999
round1zeroshot.k5q_n70s_k71r_n73t_s87t_n88d_r179k_k183r_e213d_s214p,88.41468117712107,90.64150507352771,12.590622807545053,0.000418746366788943,0.98,62.669999999999995
s1995825.cotimed_egf_netsolp_usability_1,85.30096704215063,87.43572192027061,10.816867098365712,0.002678247164833659,0.97,78.17
s1995825.cotimed_egf_netsolp_usability_2,85.77367469930132,87.72357024015712,10.86032137595505,0.0027460855860485835,0.97,80.15
s1995825.cotimed_egf_netsolp_usability_3,85.10872241122654,87.44957142359979,11.154157672936583,0.002667968616164731,0.97,77.87
s1995825.cotimed_egf_netsolp_usability_4,85.35398398849648,87.29667073317354,11.076013293589613,0.00268715524034673,0.99,78.43
s1995825.cotimed_egf_netsolp_usability_5,83.87415612411874,86.98651793590125,11.712450748620961,0.002666940761297838,0.99,77.84
s1995825.cotimed_egf_netsolp_usability_6,84.0103372539478,87.32902559332389,12.210597183677665,0.0026138349265083767,0.94,76.28999999999999
s1995825.cotimed_egf_netsolp_usability_7,59.49110747289,88.88509558698378,29.095539109877684,0.0015702196183232263,0.16,45.830000000000005
s1995825.cotimed_egf_netsolp_usability_8,82.40471025719135,87.00802195393682,13.44037071298866,0.0026076677973070196,0.93,76.10999999999999
s1995825.timed_egf_netsolp_usability_consensus_1,84.66652879212523,87.40355536923626,11.640566005413369,0.0026350772604241614,0.96,76.91
s1995825.timed_egf_netsolp_usability_consensus_2,84.08147736154656,87.3790163636728,12.33374790146298,0.002569637167231987,0.95,75.0
salireza111.seq119_3_001_8,62.923401634729025,86.95275220055507,29.367708436031418,0.0014229846527983175,0.1,43.300000000000004
salireza111.seq166_1_001_7,68.16563052767687,88.30429277497173,24.831778895132935,0.0015173025732031944,0.58,46.17
salireza111.seq166_3_002_4,68.47782412227166,87.50467876894524,24.99760425909494,0.0015268329554043842,0.5,46.46000000000001
salireza111.seq166_7_003_9,74.83371227071012,89.09633864336341,21.3824345197016,0.0013943935061947485,0.67,42.43
salireza111.seq206_1_001_6,38.787299487225475,89.52401526496509,29.73201222517993,0.002037529987840547,0.3,62.0
silvia.toscani.b_egfr_6,71.95026924891455,87.96906878962001,28.926770717205503,0.0010761798587885546,0.2,43.440000000000005
spacecruiser42.d2_prompt_binder_t0.8_42,49.684079767209646,89.59251175998207,26.880066107297232,0.002154419866090347,0.58,25.42
spacecruiser42.d2_prompt_binder_t0.8_88,47.11788465675953,90.24786416481969,25.44289346554793,0.002091702686668362,0.5,24.68
spacecruiser42.d2_prompt_binder_t1.0_139,38.501442245281105,89.3008647630889,28.334275362318838,0.0028220611916264086,0.31,35.05
spacecruiser42.d2_prompt_binder_t1.0_22,63.381881030672204,89.97531379503141,20.820764471565386,0.002422239172811255,0.61,28.58
spacecruiser42.d2_prompt_binder_t1.0_37,37.69529229427198,89.4230086435332,27.314269100017896,0.003126677402039721,0.53,34.95
ssomani.17,77.91899568268306,88.61807843931874,24.207665851573523,0.00024055187769626846,0.37,24.2
stocco.filippo.1.3.3.18_13_0_iteration12_1.0279718223732435,73.35172947414722,87.65927632567502,19.984855634198404,0.002017376324757518,0.87,53.870000000000005
stocco.filippo.1.3.3.18_37_0_iteration3_1.024851931427025,81.95648643359401,90.66599048170494,15.336017176596886,0.0011547682948649131,0.96,32.269999999999996
stocco.filippo.1.3.3.18_40_0_iteration12_1.0321554292304749,83.11962611313257,87.28287291812563,12.187612572314668,0.002806405439255681,0.98,94.11
stocco.filippo.1.3.3.18_4_2_iteration0_1.0407930462953479,79.78946095112096,86.38892796750622,14.33525641025641,0.002579895949461167,0.96,83.31
stocco.filippo.1.3.3.18_51_2_iteration3_1.0356664070457622,84.49930251897958,87.31043336832079,11.162121350226355,0.0027776258621213497,0.99,91.41999999999999
stocco.filippo.1.3.3.18_65_0_iteration3_1.028317065130863,80.7728830981972,87.76694106633899,11.897885727917933,0.002779865211427208,0.99,93.22
tadaskluonis.cotimed_egf_bcseq_0,84.20177225767789,86.65788277052192,11.448689485044712,0.0027591050810292254,0.98,80.53
tadaskluonis.cotimed_egf_bcseq_1,85.6027400494017,87.70116863114735,9.785524377291258,0.0028327680131565425,0.98,82.68
tadaskluonis.cotimed_egf_bcseq_2,85.46945689179014,87.1105751819665,11.209716654675027,0.0027858293075684382,0.96,81.31
tadej.satler.egfr_binder_3,84.54976568131175,88.74708032285444,14.30249264715668,0.0007431362372073835,0.9,55.84000000000001
tarkhov.andrey.erithacus_rubecula_gigantus_1,45.958202940304076,86.53730966329081,28.831627478100508,0.0004925130795598053,0.52,73.71000000000002
tarkhov.andrey.erithacus_rubecula_gigantus_4,25.721748675317855,89.5069017810112,30.41562387946827,0.0007984379380260387,0.4,122.47
tarkhov.andrey.erithacus_rubecula_gigantus_7,46.05692852900255,88.56374228761862,29.129695882217614,0.000698136645962733,0.48,75.87
tarkhov.andrey.erithacus_rubecula_gigantus_8,44.578137917221994,86.0620954066527,30.379691953186594,0.0004667192205849655,0.11,69.27
tarkhov.andrey.erithacus_rubecula_gigantus_9,50.13884837412265,86.95367165932458,30.804419989175535,0.0003222616446502428,0.15,48.22999999999999
tiejun.wei.egfr_binder_design_208_dldesign_10_af2pred.pdb_a,81.17060097137605,89.25443952104735,10.025056360708534,0.003102415458937198,0.99,96.33
tim.silica_corpora_regions_sampled_epitope_0_generated_variant_6_rank_7_phase_2,77.61725562157699,87.62760498467729,29.901567195404922,0.00043630415763246984,0.14,34.41
tim.silica_corpora_regions_sampled_epitope_2_generated_variant_8_rank_3_phase_2,76.10240796983693,86.96158278619576,28.21341799638901,0.0005383545600936906,0.24,44.13
tim.silica_corpora_sampled_epitope_0_generated_variant_1_rank_8_phase_2,79.38679783659602,87.45938917518414,30.365497936795492,0.0005236010466988728,0.09,41.620000000000005
tim.silica_corpora_sampled_epitope_0_generated_variant_8_rank_1_phase_2,78.9818855676563,88.09711376939606,26.182445003393617,0.0005650709998536085,0.63,42.46
tim.silica_corpora_sampled_epitope_2_generated_variant_9_rank_6_phase_2,77.2516170635122,87.51848520222904,29.101058010939436,0.0007346189164370983,0.33,55.2
toluwase.fatoki.toluwase_sequence3_119,28.966335227644812,87.0149639892307,30.446938388882128,0.0008418246525663407,0.26,62.210000000000015
toluwase.fatoki.toluwase_sequence4_148,34.38108148749615,87.81227238841682,29.892402184793493,0.0006394437916177047,0.36,58.77000000000001
toluwase.fatoki.toluwase_sequence6_112,33.2930362540615,87.07085194287336,30.584394409937893,0.001043391994478951,0.14,72.57000000000001
wtj19921231.egfr_binder_design_208_dldesign_0_cycle1_run5_af2pred.pdb_a,48.86744758663205,87.48656547892898,29.7889307568438,0.0014940418679549115,0.12,46.39
x.rustamov.p_vhh_partial_1_32,81.51795307818567,87.510508104141,29.26415648384958,0.0006603607626625529,0.23,48.8
x.rustamov.traj_11_8_model_5_0,75.76265758595204,87.07645537851761,28.637480886074233,0.0009012300572402875,0.19,66.60000000000001
x.rustamov.traj_4_8_model_1_5,77.4868714769226,86.0292286316306,29.965130786614164,0.0009250463470412319,0.21,68.36
x.rustamov.traj_6_1_model_1_8,80.79824140190374,87.6420535845292,25.73026969241803,0.0008385769766843936,0.59,61.97
x.rustamov.traj_9_8_model_1_0,77.25673887392226,86.242095426947,30.178664122653895,0.001048052071069974,0.12,77.45
xiuming_li2015.eureka_seq_1,88.69003316776569,90.60367456210615,12.653138760264865,0.00040832280954958207,0.96,61.11
xiuming_li2015.eureka_seq_3,87.72803910191256,90.56154360343164,13.301798063623789,0.0004043137490729048,0.95,60.510000000000005
xiuming_li2015.eureka_seq_4,88.53356242496757,90.56222847830003,12.827061158217573,0.0004101937044386981,0.96,61.39
youngsuko2000.fast4,78.87071491080299,88.73773063937487,11.461648838279272,0.002726017943409248,0.99,94.80000000000001
youngsuko2000.last,79.47535999115506,87.18130502045594,13.206786289394985,0.002569013112491373,0.97,89.33999999999999
youngsuko2000.queen,78.51997320224294,87.45925481592148,13.55459224752703,0.002589429491603404,0.99,90.04999999999998
youngsuko2000.ysar,80.69361991641497,86.80751577054515,12.839254083275822,0.0027547734069473203,0.98,95.80000000000001
z_peplib.pepseq_design_6,33.335075840941755,87.12131188257275,30.658859903381646,0.0020447665056360707,0.12,63.49
z_peplib.pepseq_design_8,35.94362344604275,86.65722185171411,30.01711433172303,0.0016247987117552335,0.17,50.45
z_peplib.pepseq_design_9,29.279272869031665,86.96607066848966,29.034479871175524,0.0026602254428341383,0.37,82.6
zalavi.shortrustamov_ggg_zalavi3,84.98977564848643,89.08213100527863,15.189423619179626,0.0007213763020037099,0.96,106.17000000000002
zalavi.zalavi3_ggg_shortpacesa,80.74137495414185,86.94007624092747,25.351776841873463,0.000656440535667589,0.83,95.39000000000001
zalavi.zalavi3_mergedaltered_rustamov,83.05455661196757,87.3197631922018,17.05711768432724,0.000684182043768644,0.93,103.67
zhoup1366.dbz10___a,79.27810768629573,86.34058749952074,30.386206421955208,0.0009338398227287118,0.19,67.85000000000001
zhoup1366.dbz1___a,78.74429190415717,86.49750598319055,30.110061029242615,0.0008733541725869093,0.16,64.54
zhoup1366.dbz6___a,81.27473550738664,87.28365644451284,27.641023559182127,0.0008116483308299165,0.4,59.980000000000004
zhoup1366.dbz7___a,77.21444068852257,87.19115396250534,30.219988263871826,0.0008937198067632849,0.21,65.49
zhoup1366.dbz8___a,79.23089336008121,87.29495997147104,30.13381642512077,0.0007945085837495565,0.19,58.22
zulfatmi.pocket1pep78,30.47966891229153,87.68725686515201,28.47272544283414,0.004797705314009663,0.35,47.67000000000001
zulfatmi.pocket2pep63,42.224529232358336,88.98491171423925,27.909055602917498,0.0027621483375959077,0.47,29.159999999999997
zulfatmi.pocket7pep42,60.728747628968115,90.58156196297388,21.13942772203642,0.0035897435897435897,0.79,28.98
